word,translation,phonetic,sentence,type_word
instalment,n.分期付款;（分期连载的）一部分;安装,"{""uk"": ""ɪnˈstɔːlmənt"", ""us"": ""ɪnˈstɔːlmənt""}","[{""cn_sentence"":""他们正在以分期付款的方式购买这栋房子。"",""origin_sentence"":""They are buying the house by monthly instalments.""},{""cn_sentence"":""这是这部小说系列的最后一部分。"",""origin_sentence"":""This is the final instalment in the novel series.""},{""cn_sentence"":""你可以一次性付清，也可以分期支付。"",""origin_sentence"":""You can pay in full or by instalment.""}]"
price,n.价格，价钱;vt.给...定价，标价,"{""uk"": ""praɪs"", ""us"": ""praɪs""}","[{""cn_sentence"":""这本书的价格是多少？"",""origin_sentence"":""What is the price of this book?""},{""cn_sentence"":""汽油的价格正在上涨。"",""origin_sentence"":""The price of gasoline is rising.""},{""cn_sentence"":""我们所有的商品都明码标价。"",""origin_sentence"":""All our goods are clearly priced.""}]"
millionaire,n.百万富翁,"{""uk"": ""ˌmɪljəˈneə(r)"", ""us"": ""ˌmɪljəˈner""}","[{""cn_sentence"":""他创业成功，成了一名百万富翁。"",""origin_sentence"":""He started a successful business and became a millionaire.""},{""cn_sentence"":""她梦想嫁给一个百万富翁。"",""origin_sentence"":""She dreamed of marrying a millionaire.""},{""cn_sentence"":""这位年轻的企业家是一位白手起家的百万富翁。"",""origin_sentence"":""The young entrepreneur is a self-made millionaire.""}]"
conductor,n.（乐队）指挥;（公交车）售票员;导体,"{""uk"": ""kənˈdʌktə(r)"", ""us"": ""kənˈdʌktər""}","[{""cn_sentence"":""管弦乐队的指挥挥动着指挥棒。"",""origin_sentence"":""The orchestra conductor waved his baton.""},{""cn_sentence"":""公交检票员检了她的票。"",""origin_sentence"":""The bus conductor checked her ticket.""},{""cn_sentence"":""金属是电的良导体。"",""origin_sentence"":""Metal is a good conductor of electricity.""}]"
fare,n.（车、船、飞机等）费用;食物;v.进展;遭遇,"{""uk"": ""feə(r)"", ""us"": ""fer""}","[{""cn_sentence"":""去机场的出租车费是多少？"",""origin_sentence"":""What is the taxi fare to the airport?""},{""cn_sentence"":""乘客必须支付车费。"",""origin_sentence"":""Passengers must pay their fares.""},{""cn_sentence"":""他在新工作中干得如何？"",""origin_sentence"":""How did you fare in your new job?""}]"
note,n. 笔记；便条；票据；音符；注释 vt. 注意；记录；注解,"{""uk"": ""nəʊt"", ""us"": ""noʊt""}","[{""cn_sentence"":""请记下这些日期。"",""origin_sentence"":""Please make a note of the dates.""},{""cn_sentence"":""他在厨房餐桌上给她留了一张便条。"",""origin_sentence"":""He left a note for her on the kitchen table.""},{""cn_sentence"":""歌曲的最后一个音符在空中回荡。"",""origin_sentence"":""The final note of the song hung in the air.""}]"
passenger,n. 乘客；旅客,"{""uk"": ""ˈpæsɪndʒə"", ""us"": ""ˈpæsɪndʒər""}","[{""cn_sentence"":""这辆公交车可以容纳五十名乘客。"",""origin_sentence"":""The bus can hold fifty passengers.""},{""cn_sentence"":""所有乘客都必须系好安全带。"",""origin_sentence"":""All passengers must fasten their seatbelts.""},{""cn_sentence"":""他是这次航班上唯一的乘客。"",""origin_sentence"":""He was the only passenger on the flight.""}]"
none,pron. 没有任何人或物；无一 adv. 毫不；决不,"{""uk"": ""nʌn"", ""us"": ""nʌn""}","[{""cn_sentence"":""没有一个学生能回答这个问题。"",""origin_sentence"":""None of the students could answer the question.""},{""cn_sentence"":""这不关你的事。"",""origin_sentence"":""It's none of your business.""},{""cn_sentence"":""我们有三个儿子，没有一个住在家里。"",""origin_sentence"":""We have three sons, none of whom live at home.""}]"
neither,pron. 两者都不 conj. 也不；既不...也不 adv. 也不 adj. 两者都不的,"{""uk"": ""ˈnaɪðə"", ""us"": ""ˈniːðər""}","[{""cn_sentence"":""他们俩都没有车。"",""origin_sentence"":""Neither of them has a car.""},{""cn_sentence"":""他既不喝酒也不抽烟。"",""origin_sentence"":""He neither drinks nor smokes.""},{""cn_sentence"":""这两个选项我都不喜欢。"",""origin_sentence"":""I like neither of the options.""}]"
get off,vi. 下车；脱下；出发；免于受罚,"{""uk"": ""ɡet ɒf"", ""us"": ""ɡet ɔːf""}","[{""cn_sentence"":""我们在下一站下了公交车。"",""origin_sentence"":""We got off the bus at the next stop.""},{""cn_sentence"":""他只被罚了款，算是很轻的处罚了。"",""origin_sentence"":""He got off lightly with just a fine.""},{""cn_sentence"":""你将在下午5点下班。"",""origin_sentence"":""You will get off work at 5 p.m.""}]"
tramp,n. 流浪汉；沉重的脚步声；长途跋涉 vi. 跋涉；流浪 vt. 踏；践踏,"{""uk"": ""træmp"", ""us"": ""træmp""}","[{""cn_sentence"":""他听到了行军士兵沉重的脚步声。"",""origin_sentence"":""He heard the heavy tramp of marching soldiers.""},{""cn_sentence"":""那个老流浪汉讨要一些食物。"",""origin_sentence"":""The old tramp asked for some food.""},{""cn_sentence"":""我们在泥地里跋涉了几个小时。"",""origin_sentence"":""We tramped through the mud for hours.""}]"
except,prep. 除...之外 conj. 除了；要不是,"{""uk"": ""ɪkˈsept"", ""us"": ""ɪkˈsept""}","[{""cn_sentence"":""除了我，所有人都迟到了。"",""origin_sentence"":""Everyone was late except for me.""},{""cn_sentence"":""这家博物馆除周一外每天都开放。"",""origin_sentence"":""The museum is open every day except Monday.""},{""cn_sentence"":""我愿意和你一起去，但我太忙了。"",""origin_sentence"":""I would go with you, except I'm too busy.""}]"
anyone,pron. 任何人；无论谁,"{""uk"": ""ˈeniwʌn"", ""us"": ""ˈeniwʌn""}","[{""cn_sentence"":""有谁能帮我抬起这个箱子吗？"",""origin_sentence"":""Can anyone help me lift this box?""},{""cn_sentence"":""门开着，任何人都可以直接走进来。"",""origin_sentence"":""The door is open, anyone can just walk in.""},{""cn_sentence"":""他比班上任何其他人都聪明。"",""origin_sentence"":""He is smarter than anyone else in the class.""}]"
knock,v. 敲；打；碰撞 n. 敲击声；敲击；批评,"{""uk"": ""nɒk"", ""us"": ""nɑːk""}","[{""cn_sentence"":""有人在敲门。"",""origin_sentence"":""There's a knock at the door.""},{""cn_sentence"":""小心别把花瓶碰倒了。"",""origin_sentence"":""Be careful not to knock the vase over.""},{""cn_sentence"":""她在木门上敲了三下。"",""origin_sentence"":""She knocked three times on the wooden door.""}]"
everything,pron. 每件事物；最重要的事物；一切,"{""uk"": ""ˈevriθɪŋ"", ""us"": ""ˈevriθɪŋ""}","[{""cn_sentence"":""我失去了一切我拥有的东西。"",""origin_sentence"":""I've lost everything I own.""},{""cn_sentence"":""一切都还好吗？"",""origin_sentence"":""How is everything going?""},{""cn_sentence"":""金钱不是万能的。"",""origin_sentence"":""Money isn't everything.""}]"
quiet,adj. 安静的;v. 使安静,"{""uk"": ""ˈkwaɪət"", ""us"": ""ˈkwaɪət""}","[{""cn_sentence"":""图书馆是个安静的学习场所。"",""origin_sentence"":""The library is a quiet place to study.""},{""cn_sentence"":""他唱了首摇篮曲让宝宝安静下来。"",""origin_sentence"":""He quieted the baby by singing a lullaby.""},{""cn_sentence"":""我只想在家度过一个安静的夜晚。"",""origin_sentence"":""A quiet evening at home is all I want.""}]"
impossible,adj. 不可能的,"{""uk"": ""ɪmˈpɒsəbl"", ""us"": ""ɪmˈpɑːsəbl""}","[{""cn_sentence"":""一天之内学会一门语言是不可能的。"",""origin_sentence"":""It's impossible to learn a language in a day.""},{""cn_sentence"":""他觉得这道数学题不可能解出来。"",""origin_sentence"":""He found the math problem impossible to solve.""},{""cn_sentence"":""心之所愿，无所不成。（世上无难事，只怕有心人。）"",""origin_sentence"":""Nothing is impossible for a willing heart.""}]"
invite,v. 邀请,"{""uk"": ""ɪnˈvaɪt"", ""us"": ""ɪnˈvaɪt""}","[{""cn_sentence"":""她决定邀请她所有的朋友参加派对。"",""origin_sentence"":""She decided to invite all her friends to the party.""},{""cn_sentence"":""他们没有邀请我参加他们的婚礼。"",""origin_sentence"":""They didn't invite me to their wedding.""},{""cn_sentence"":""我能请你喝杯咖啡吗？"",""origin_sentence"":""Can I invite you for a cup of coffee?""}]"
anything,pron. 任何事物,"{""uk"": ""ˈeniθɪŋ"", ""us"": ""ˈeniθɪŋ""}","[{""cn_sentence"":""有什么我能帮忙的吗？"",""origin_sentence"":""Is there anything I can do to help?""},{""cn_sentence"":""我太饿了，现在能吃下任何东西。"",""origin_sentence"":""I'm so hungry, I could eat anything right now.""},{""cn_sentence"":""他会不惜一切代价保护他的家人。"",""origin_sentence"":""He would do anything to protect his family.""}]"
nothing,pron. 没有任何东西;n. 无，无关紧要之事,"{""uk"": ""ˈnʌθɪŋ"", ""us"": ""ˈnʌθɪŋ""}","[{""cn_sentence"":""盒子里什么也没有。"",""origin_sentence"":""There is nothing in the box.""},{""cn_sentence"":""他说他生日什么都不想要。"",""origin_sentence"":""He said he wanted nothing for his birthday.""},{""cn_sentence"":""知无知的一半在于你知道自己一无所知。"",""origin_sentence"":""Half of knowing nothing is knowing that you know nothing.""}]"
lemonade,n. 柠檬水,"{""uk"": ""ˌleməˈneɪd"", ""us"": ""ˌleməˈneɪd""}","[{""cn_sentence"":""你想来杯柠檬水吗？"",""origin_sentence"":""Would you like a glass of lemonade?""},{""cn_sentence"":""孩子们在街上卖自制的柠檬水。"",""origin_sentence"":""The kids sold homemade lemonade on the street.""},{""cn_sentence"":""当生活给你酸涩的柠檬时，就把它做成甜美的柠檬水。（苦中作乐）"",""origin_sentence"":""When life gives you lemons, make lemonade.""}]"
joke,n. 笑话;v. 开玩笑,"{""uk"": ""dʒəʊk"", ""us"": ""dʒoʊk""}","[{""cn_sentence"":""他在餐桌上讲了一个有趣的笑话。"",""origin_sentence"":""He told a funny joke at the dinner table.""},{""cn_sentence"":""你在开玩笑吗？我简直不敢相信。"",""origin_sentence"":""Are you joking? I can't believe it.""},{""cn_sentence"":""被困在电梯里可不是闹着玩的。"",""origin_sentence"":""It's no joke to be stuck in an elevator.""}]"
asleep,adj. 睡着的,"{""uk"": ""əˈsliːp"", ""us"": ""əˈsliːp""}","[{""cn_sentence"":""宝宝在她的婴儿床里睡着了。"",""origin_sentence"":""The baby is asleep in her crib.""},{""cn_sentence"":""他看电影的时候睡着了。"",""origin_sentence"":""He fell asleep while watching the movie.""},{""cn_sentence"":""安静点，孩子们都睡着了。"",""origin_sentence"":""Be quiet, the children are asleep.""}]"
glasses,n. 眼镜,"{""uk"": ""ˈɡlɑːsɪz"", ""us"": ""ˈɡlæsɪz""}","[{""cn_sentence"":""我需要戴眼镜才能看书。"",""origin_sentence"":""I need to wear my glasses to read the book.""},{""cn_sentence"":""她越过眼镜的镜框上方去看是谁在门口。"",""origin_sentence"":""She looked over her glasses to see who was at the door.""},{""cn_sentence"":""他哪儿也找不到他的眼镜。"",""origin_sentence"":""He can't find his glasses anywhere.""}]"
dining room,n. 餐厅,"{""uk"": ""ˈdaɪnɪŋ ruːm"", ""us"": ""ˈdaɪnɪŋ ruːm""}","[{""cn_sentence"":""我们正在餐厅吃晚饭。"",""origin_sentence"":""We are having dinner in the dining room.""},{""cn_sentence"":""餐桌上摆好了六位客人的餐具。"",""origin_sentence"":""The dining room table is set for six guests.""},{""cn_sentence"":""请把花瓶放在餐厅中央。"",""origin_sentence"":""Please put the vase in the center of the dining room.""}]"
coin,"n.硬币,钱币;vt.创造,铸造","{""uk"": ""kɔɪn"", ""us"": ""kɔɪn""}","[{""cn_sentence"":""他在街上发现了一枚稀有的硬币。"",""origin_sentence"":""He found a rare coin on the street.""},{""cn_sentence"":""“自拍”这个词是在21世纪初创造的。"",""origin_sentence"":""The term 'selfie' was coined in the early 2000s.""},{""cn_sentence"":""你能借我一个硬币用自动售货机吗？"",""origin_sentence"":""Could you lend me a coin for the vending machine?""}]"
swallow,"vt.吞下,咽下;vi.吞下;忍受;n.燕子;一次吞咽的量","{""uk"": ""ˈswɒləʊ"", ""us"": ""ˈswɑːloʊ""}","[{""cn_sentence"":""他一口吞下了药丸。"",""origin_sentence"":""He swallowed the pill in one gulp.""},{""cn_sentence"":""燕子是一种会南迁过冬的候鸟。"",""origin_sentence"":""A swallow is a migratory bird that flies south for the winter.""},{""cn_sentence"":""这个故事很难让人相信。"",""origin_sentence"":""It's a hard story to swallow.""}]"
later,"adv.稍后,后来;adj.后期的,晚的","{""uk"": ""ˈleɪtə(r)"", ""us"": ""ˈleɪtər""}","[{""cn_sentence"":""我现在很忙，稍后给你回电话。"",""origin_sentence"":""I'm busy now, I'll call you back later.""},{""cn_sentence"":""他后来成为了一位著名的医生。"",""origin_sentence"":""He later became a famous doctor.""},{""cn_sentence"":""在后来的几年里，他搬到了另一个城市。"",""origin_sentence"":""In his later years, he moved to another city.""}]"
toilet,"n.厕所,盥洗室;梳洗,上厕所","{""uk"": ""ˈtɔɪlət"", ""us"": ""ˈtɔɪlət""}","[{""cn_sentence"":""请问，洗手间在哪里？"",""origin_sentence"":""Excuse me, where is the toilet?""},{""cn_sentence"":""他冲了厕所。"",""origin_sentence"":""He flushed the toilet.""},{""cn_sentence"":""这栋房子有两间浴室。"",""origin_sentence"":""The house has two toilets.""}]"
ring,"n.戒指,环形物,铃声;vi.响,鸣,回响;vt.打电话,包围","{""uk"": ""rɪŋ"", ""us"": ""rɪŋ""}","[{""cn_sentence"":""她戴着一枚漂亮的钻戒。"",""origin_sentence"":""She wears a beautiful diamond ring.""},{""cn_sentence"":""电话整个早上都在响。"",""origin_sentence"":""The phone has been ringing all morning.""},{""cn_sentence"":""警察包围了那栋建筑。"",""origin_sentence"":""The police ringed the building.""}]"
story,"n.故事,小说;传说,事迹;新闻报道;楼层","{""uk"": ""ˈstɔːri"", ""us"": ""ˈstɔːri""}","[{""cn_sentence"":""我喜欢睡前听故事。"",""origin_sentence"":""I like to listen to a story before bed.""},{""cn_sentence"":""他在报社工作，报道新闻故事。"",""origin_sentence"":""He works for a newspaper and writes news stories.""},{""cn_sentence"":""我的办公室在这栋楼的五楼。"",""origin_sentence"":""My office is on the fifth story of this building.""}]"
happen,"vi.发生,碰巧;出现","{""uk"": ""ˈhæpən"", ""us"": ""ˈhæpən""}","[{""cn_sentence"":""事故发生在昨天下午。"",""origin_sentence"":""The accident happened yesterday afternoon.""},{""cn_sentence"":""我碰巧有你需要的那本书。"",""origin_sentence"":""I happen to have the book you need.""},{""cn_sentence"":""你是怎么遇到你妻子的？"",""origin_sentence"":""How did you and your wife happen to meet?""}]"
thief,"n.小偷,贼","{""uk"": ""θiːf"", ""us"": ""θiːf""}","[{""cn_sentence"":""警察抓住了偷我钱包的小偷。"",""origin_sentence"":""The police caught the thief who stole my wallet.""},{""cn_sentence"":""一个小偷在夜里闯入了房子。"",""origin_sentence"":""A thief broke into the house during the night.""},{""cn_sentence"":""“机会造就贼”是一句著名的谚语。"",""origin_sentence"":""\""Opportunity makes a thief\"" is a famous proverb.""}]"
enter,"vt.进入,参加;vi.进入,进来","{""uk"": ""ˈentə(r)"", ""us"": ""ˈentər""}","[{""cn_sentence"":""他没敲门就进了房间。"",""origin_sentence"":""He entered the room without knocking.""},{""cn_sentence"":""我决定参加比赛。"",""origin_sentence"":""I decided to enter the competition.""},{""cn_sentence"":""请从前门进入。"",""origin_sentence"":""Please enter through the front door.""}]"
dark,"adj.黑暗的,深色的;n.黑暗,黄昏","{""uk"": ""dɑːk"", ""us"": ""dɑːrk""}","[{""cn_sentence"":""那是一个漆黑的暴风雨之夜。"",""origin_sentence"":""It was a dark and stormy night.""},{""cn_sentence"":""她有深色的头发和深色的眼睛。"",""origin_sentence"":""She has dark hair and dark eyes.""},{""cn_sentence"":""那只猫消失在了黑暗中。"",""origin_sentence"":""The cat disappeared into the dark.""}]"
torch,"n.手电筒,火炬;vt.用火炬点燃","{""uk"": ""tɔːtʃ"", ""us"": ""tɔːrtʃ""}","[{""cn_sentence"":""他用手电筒照向山洞里。"",""origin_sentence"":""He shone his torch into the cave.""},{""cn_sentence"":""自由女神像举着一支火炬。"",""origin_sentence"":""The Statue of Liberty holds a torch.""},{""cn_sentence"":""村民们用火炬来照亮道路。"",""origin_sentence"":""The villagers used torches to light their way.""}]"
voice,"n.声音,嗓音,发言权;vt.表达,吐露","{""uk"": ""vɔɪs"", ""us"": ""vɔɪs""}","[{""cn_sentence"":""她有一副优美的歌喉。"",""origin_sentence"":""She has a beautiful singing voice.""},{""cn_sentence"":""他压低声音，轻声耳语。"",""origin_sentence"":""He lowered his voice to a whisper.""},{""cn_sentence"":""员工在公司决策中应该有发言权。"",""origin_sentence"":""Employees should have a voice in company decisions.""}]"
parrot,n.鹦鹉;vt.机械地模仿,"{""uk"": ""ˈpærət"", ""us"": ""ˈpærət""}","[{""cn_sentence"":""这只鹦鹉能模仿人说话。"",""origin_sentence"":""The parrot can mimic human speech.""},{""cn_sentence"":""他只是机械地重复他老板说的话。"",""origin_sentence"":""He just parrots what his boss says.""},{""cn_sentence"":""我们在丛林里看到了色彩斑斓的鹦鹉。"",""origin_sentence"":""We saw colorful parrots in the jungle.""}]"
exercise book,n.练习本,"{""uk"": ""ˈeksəsaɪz bʊk"", ""us"": ""ˈeksərsaɪz bʊk""}","[{""cn_sentence"":""请把答案写在练习本上。"",""origin_sentence"":""Please write your answers in the exercise book.""},{""cn_sentence"":""她为新学期买了一本新练习本。"",""origin_sentence"":""She bought a new exercise book for the new semester.""},{""cn_sentence"":""老师检查了我们的练习本。"",""origin_sentence"":""The teacher checked our exercise books.""}]"
customer,"n.顾客,客户","{""uk"": ""ˈkʌstəmə(r)"", ""us"": ""ˈkʌstəmər""}","[{""cn_sentence"":""顾客永远是正确的。"",""origin_sentence"":""The customer is always right.""},{""cn_sentence"":""我们正努力吸引新客户。"",""origin_sentence"":""We are trying to attract new customers.""},{""cn_sentence"":""一位顾客在抱怨糟糕的服务。"",""origin_sentence"":""A customer was complaining about the poor service.""}]"
forget,"v.(forgot,forgotten)忘记,忽略","{""uk"": ""fəˈɡet"", ""us"": ""fərˈɡet""}","[{""cn_sentence"":""别忘了锁门。"",""origin_sentence"":""Don't forget to lock the door.""},{""cn_sentence"":""我永远不会忘记你为我做的事。"",""origin_sentence"":""I'll never forget what you did for me.""},{""cn_sentence"":""她忘记了他的名字。"",""origin_sentence"":""She forgot his name.""}]"
manager,"n.经理,管理者","{""uk"": ""ˈmænɪdʒə(r)"", ""us"": ""ˈmænɪdʒər""}","[{""cn_sentence"":""他是销售部的新经理。"",""origin_sentence"":""He is the new manager of the sales department.""},{""cn_sentence"":""我需要和经理谈谈。"",""origin_sentence"":""I need to speak to the manager.""},{""cn_sentence"":""一个好的管理者懂得如何激励他的团队。"",""origin_sentence"":""A good manager knows how to motivate their team.""}]"
serve,"v.服务,任（期）,担任,招待,端上","{""uk"": ""sɜːv"", ""us"": ""sɜːrv""}","[{""cn_sentence"":""他在军队服役了五年。"",""origin_sentence"":""He served in the army for five years.""},{""cn_sentence"":""服务员现在就为您服务。"",""origin_sentence"":""The waiter will serve you now.""},{""cn_sentence"":""早餐几点开始供应？"",""origin_sentence"":""What time does breakfast start to be served?""}]"
counter,"n.柜台,计数器,相反的事物;adv.相反地;vt.反对,反击;vi.反对","{""uk"": ""ˈkaʊntə(r)"", ""us"": ""ˈkaʊntər""}","[{""cn_sentence"":""请在柜台付款。"",""origin_sentence"":""Please pay at the counter.""},{""cn_sentence"":""他的行为与我的指示相反。"",""origin_sentence"":""He acted counter to my instructions.""},{""cn_sentence"":""政府采取了措施来对抗通货膨胀。"",""origin_sentence"":""The government took measures to counter inflation.""}]"
recognize,vt.认出，识别；承认；认可,"{""uk"": ""ˈrekəɡnaɪz"", ""us"": ""ˈrekəɡnaɪz""}","[{""cn_sentence"":""我在电话里听出了她的声音。"",""origin_sentence"":""I recognized her voice on the phone.""},{""cn_sentence"":""他被公认为是其领域的顶尖专家。"",""origin_sentence"":""He is recognized as a leading expert in his field.""},{""cn_sentence"":""我们必须认识到情况的严重性。"",""origin_sentence"":""We must recognize the seriousness of the situation.""}]"
road,n.路，道路；方法，途径,"{""uk"": ""rəʊd"", ""us"": ""roʊd""}","[{""cn_sentence"":""今天早上路上的交通很拥挤。"",""origin_sentence"":""There was a lot of traffic on the road this morning.""},{""cn_sentence"":""沿着这条路走大约一英里。"",""origin_sentence"":""Follow this road for about a mile.""},{""cn_sentence"":""我们正走在康复的道路上。"",""origin_sentence"":""We are on the road to recovery.""}]"
during,prep.在…期间,"{""uk"": ""ˈdjʊərɪŋ"", ""us"": ""ˈdʊrɪŋ""}","[{""cn_sentence"":""在演出期间请保持安静。"",""origin_sentence"":""Please remain silent during the performance.""},{""cn_sentence"":""他在会议期间睡着了。"",""origin_sentence"":""He fell asleep during the meeting.""},{""cn_sentence"":""电话在夜间响了数次。"",""origin_sentence"":""The phone rang several times during the night.""}]"
trip,n.旅行，旅程；出差；vi.绊倒,"{""uk"": ""trɪp"", ""us"": ""trɪp""}","[{""cn_sentence"":""我们正计划明年夏天去欧洲旅行。"",""origin_sentence"":""We are planning a trip to Europe next summer.""},{""cn_sentence"":""小心，别被电线绊倒了。"",""origin_sentence"":""Be careful, don't trip over the wire.""},{""cn_sentence"":""你的出差怎么样？"",""origin_sentence"":""How was your business trip?""}]"
travel,v.& n.旅行；传播,"{""uk"": ""ˈtrævəl"", ""us"": ""ˈtrævəl""}","[{""cn_sentence"":""我喜欢去新的地方旅行。"",""origin_sentence"":""I love to travel to new places.""},{""cn_sentence"":""光的传播速度比声音快。"",""origin_sentence"":""Light travels faster than sound.""},{""cn_sentence"":""旅行开阔眼界。"",""origin_sentence"":""Travel broadens the mind.""}]"
offer,v.提供，提出；出价；n.提议，报价,"{""uk"": ""ˈɒfə(r)"", ""us"": ""ˈɔːfər""}","[{""cn_sentence"":""他们提供给我一份工作。"",""origin_sentence"":""They offered me a job.""},{""cn_sentence"":""我收到了一份关于我房子的报价。"",""origin_sentence"":""I received an offer for my house.""},{""cn_sentence"":""他主动提出帮我拿行李。"",""origin_sentence"":""He offered to help me with my luggage.""}]"
guess,v.& n.猜测，推测,"{""uk"": ""ɡes"", ""us"": ""ɡes""}","[{""cn_sentence"":""你能猜出罐子里有多少枚硬币吗？"",""origin_sentence"":""Can you guess how many coins are in the jar?""},{""cn_sentence"":""我猜他会迟到。"",""origin_sentence"":""My guess is that he will be late.""},{""cn_sentence"":""你绝对猜不到我今天见到谁了。"",""origin_sentence"":""You'll never guess who I saw today.""}]"
grow,v.生长，成长；种植；增长,"{""uk"": ""ɡrəʊ"", ""us"": ""ɡroʊ""}","[{""cn_sentence"":""植物向着阳光生长。"",""origin_sentence"":""Plants grow towards the sunlight.""},{""cn_sentence"":""我们在花园里种植西红柿。"",""origin_sentence"":""We grow tomatoes in our garden.""},{""cn_sentence"":""公司的利润持续增长。"",""origin_sentence"":""The company's profits continue to grow.""}]"
beard,n.（下巴上的）胡须,"{""uk"": ""bɪəd"", ""us"": ""bɪrd""}","[{""cn_sentence"":""他决定留胡子。"",""origin_sentence"":""He decided to grow a beard.""},{""cn_sentence"":""那个留着长胡子的人是我叔叔。"",""origin_sentence"":""The man with the long beard is my uncle.""},{""cn_sentence"":""他若有所思地捻着胡须。"",""origin_sentence"":""He stroked his beard thoughtfully.""}]"
kitten,n. 小猫；小动物,"{""uk"": ""ˈkɪtn"", ""us"": ""ˈkɪtn""}","[{""cn_sentence"":""这只小猫正在玩一团毛线。"",""origin_sentence"":""The kitten is playing with a ball of yarn.""},{""cn_sentence"":""她从收容所收养了一只流浪的小猫。"",""origin_sentence"":""She adopted a stray kitten from the shelter.""},{""cn_sentence"":""这只小猫的毛柔软而蓬松。"",""origin_sentence"":""The kitten's fur is soft and fluffy.""}]"
terribly,adv. 可怕地；非常；很,"{""uk"": ""ˈterəbli"", ""us"": ""ˈterəbli""}","[{""cn_sentence"":""我为迟到感到非常抱歉。"",""origin_sentence"":""I'm terribly sorry for being late.""},{""cn_sentence"":""暴风雨的声音非常响。"",""origin_sentence"":""The storm was terribly loud.""},{""cn_sentence"":""长途旅行后，他累坏了。"",""origin_sentence"":""He was terribly tired after the long journey.""}]"
dry,adj. 干燥的; v. （使）变干; n. 干涸,"{""uk"": ""draɪ"", ""us"": ""draɪ""}","[{""cn_sentence"":""天气炎热干燥。"",""origin_sentence"":""The weather is hot and dry.""},{""cn_sentence"":""请用这条毛巾擦干你的手。"",""origin_sentence"":""Please dry your hands with this towel.""},{""cn_sentence"":""这种酒对我来说太干涩了。"",""origin_sentence"":""This wine is too dry for my taste.""}]"
nuisance,n. 讨厌的人或事；麻烦事,"{""uk"": ""ˈnjuːsns"", ""us"": ""ˈnuːsns""}","[{""cn_sentence"":""隔壁传来的嘈杂音乐真是个讨厌的东西。"",""origin_sentence"":""The loud music from next door is a real nuisance.""},{""cn_sentence"":""他是个讨厌鬼，老是打扰人要钱。"",""origin_sentence"":""He's a nuisance, always bothering people for money.""},{""cn_sentence"":""在夏天，蚊子可能是个极大的麻烦。"",""origin_sentence"":""Mosquitoes can be a terrible nuisance in the summer.""}]"
mean,adj. 刻薄的；吝啬的；平均的; vt. 意思是；意欲; n. 平均数,"{""uk"": ""miːn"", ""us"": ""miːn""}","[{""cn_sentence"":""别对你弟弟那么刻薄。"",""origin_sentence"":""Don't be so mean to your little brother.""},{""cn_sentence"":""这个单词是什么意思？"",""origin_sentence"":""What does this word mean?""},{""cn_sentence"":""这次考试的平均分是75分。"",""origin_sentence"":""The mean score for the test was 75.""}]"
surprise,n. 惊喜；惊奇; vt. 使惊奇; adj. 令人惊讶的,"{""uk"": ""səˈpraɪz"", ""us"": ""sərˈpraɪz""}","[{""cn_sentence"":""令我惊讶的是，他以优异的成绩通过了考试。"",""origin_sentence"":""To my surprise, he passed the exam with flying colors.""},{""cn_sentence"":""我们想为她办一个惊喜派对。"",""origin_sentence"":""We want to throw a surprise party for her.""},{""cn_sentence"":""突如其来的噪音让每个人都吃了一惊。"",""origin_sentence"":""The sudden noise surprised everyone.""}]"
immediately,adv. 立即；马上,"{""uk"": ""ɪˈmiːdiətli"", ""us"": ""ɪˈmiːdiətli""}","[{""cn_sentence"":""请立刻来我的办公室。"",""origin_sentence"":""Please come to my office immediately.""},{""cn_sentence"":""他一开完会就马上离开了。"",""origin_sentence"":""He left immediately after the meeting.""},{""cn_sentence"":""我立刻就认出了她。"",""origin_sentence"":""I recognized her immediately.""}]"
famous,adj. 著名的；出名的,"{""uk"": ""ˈfeɪməs"", ""us"": ""ˈfeɪməs""}","[{""cn_sentence"":""她是一位著名的歌手。"",""origin_sentence"":""She is a famous singer.""},{""cn_sentence"":""埃菲尔铁塔是巴黎一个著名的地标。"",""origin_sentence"":""The Eiffel Tower is a famous landmark in Paris.""},{""cn_sentence"":""他因他的发现而闻名。"",""origin_sentence"":""He became famous for his discovery.""}]"
actress,n. 女演员,"{""uk"": ""ˈæktrəs"", ""us"": ""ˈæktrəs""}","[{""cn_sentence"":""她获得了最佳女主角奖。"",""origin_sentence"":""She won an award for Best Actress.""},{""cn_sentence"":""我的梦想是成为一名成功的女演员。"",""origin_sentence"":""My dream is to become a successful actress.""},{""cn_sentence"":""那位女演员的表演非常出色。"",""origin_sentence"":""The actress gave a brilliant performance.""}]"
at least,adv.至少,"{""uk"": ""æt liːst"", ""us"": ""æt liːst""}","[{""cn_sentence"":""你至少应该试试。"",""origin_sentence"":""You should at least try.""},{""cn_sentence"":""完成这项工作需要至少两个小时。"",""origin_sentence"":""It will take at least two hours to finish the job.""},{""cn_sentence"":""他没来，但至少他打了电话。"",""origin_sentence"":""He didn't come, but at least he called.""}]"
